LV ActivePower (kW),Wind Speed (miles/h),Temperature,Humidity,Pressure,Wind Speed (m/s)
2183.476685,21.96749962,70,83,29.46,9.820334753
1741.812337,19.5296457,70,83,29.46,8.730518341
1955.734375,20.28109711,50,88,29.64,9.066446622
2319.138753,22.26863655,50,88,29.64,9.954954782
2531.640707,23.35125269,70,83,29.43,10.4389267
2443.686361,23.28904388,70,83,29.43,10.41111692
1883.8903,20.17602935,70,83,29.43,9.019477208
1355.606649,17.57244515,68,94,29.43,7.85557286
1390.097331,17.37559341,68,88,29.43,7.767572403
1390.097331,17.37559341,70,88,29.43,7.767572403
1402.545695,17.41178932,70,83,29.43,7.783753395
1402.545695,17.41178932,72,83,29.43,7.783753395
1496.531372,17.96684374,73,78,29.46,8.031884511
1369.552002,17.47440346,75,73,29.46,7.811744372
1468.479329,18.36327715,75,73,29.46,8.20910581
1582.097331,18.71067673,77,69,29.46,8.364407062
1299.763957,17.50535533,79,65,29.46,7.825581074
950.9406332,16.15703587,79,65,29.46,7.222829342
752.3777059,14.67363686,81,58,29.46,6.559691747
1095.883687,16.70298993,81,54,29.46,7.466892242
1057.364665,16.01334733,82,51,29.46,7.158594926
1845.302734,20.09447069,82,54,29.46,8.983017287
1682.683675,19.37858799,84,51,29.46,8.662989616
2241.49235,22.01284886,84,48,29.43,9.840607643
2048.691691,21.14770827,84,48,29.43,9.453855833
1990.154989,20.42730295,84,45,29.43,9.131806374
2389.26237,22.26633756,84,48,29.43,9.953927041
2673.693685,23.60434742,82,51,29.43,10.55206998
2503.708008,23.06304362,84,48,29.43,10.31008593
2512.17098,23.2468683,82,51,29.43,10.39226278
2586.203369,23.38936288,84,48,29.43,10.45596345
3006.020996,25.58421832,82,54,29.43,11.43715
2512.737956,22.89663175,82,54,29.43,10.23569329
2519.011637,23.63460633,82,51,29.43,10.5655969
2265.782308,22.49221834,81,51,29.43,10.05490462
2421.907389,23.40764749,81,51,29.43,10.46413739
2853.714356,25.41382355,79,57,29.43,11.36097685
3032.468994,25.73550998,77,61,29.43,11.50478331
3298.065348,27.72159879,77,65,29.43,12.39264298
3393.920003,28.38515771,75,69,29.46,12.68927987
3242.305746,27.62807295,75,69,29.46,12.35083326
2974.857992,25.49301069,73,78,29.46,11.39637661
2769.985677,24.61271506,73,78,29.46,11.0028499
2443.771973,23.36222077,73,78,29.46,10.44382986
2549.390299,23.8798711,73,78,29.46,10.67523988
2528.288737,23.59329687,72,83,29.46,10.54712995
2566.758952,23.85335616,72,83,29.46,10.66338666
2456.60026,23.629699,73,88,29.61,10.56340313
2084.91333,21.4290502,75,83,29.61,9.57962672
1914.11735,20.2555642,73,88,29.58,9.055032412
1785.468994,19.5969293,73,88,29.58,8.760596752
1969.870321,20.42306548,73,88,29.58,9.129912059
2096.684977,21.01012812,50,88,29.64,9.392352104
1970.578003,20.63301114,50,88,29.64,9.223766009
2575.053386,23.89685723,73,88,29.58,10.68283335
2914.886719,25.8967194,73,88,29.61,11.57685025
2843.471028,25.41923648,72,94,29.58,11.36339664
2352.434652,23.03445085,72,88,29.61,10.29730384
2292.363362,22.75099836,72,94,29.61,10.17058945
2278.409587,22.51983762,72,94,29.61,10.06725152
1522.535319,18.65444405,75,83,29.61,8.339268843
1603.902995,18.98470709,75,83,29.61,8.486909389
1613.681315,19.16421003,79,78,29.61,8.567154249
1851.853353,20.26374688,79,78,29.61,9.058690389
1044.151367,16.01162575,81,70,29.61,7.157825311
641.2287394,13.8977192,82,66,29.64,6.212826093
709.0710652,13.93156704,84,62,29.64,6.227957408
790.3072306,14.60042087,84,58,29.64,6.526961326
881.6485799,15.31204156,84,58,29.64,6.845083714
1309.884643,17.57147307,86,51,29.64,7.855138302
986.676819,15.81188942,88,49,29.61,7.068535328
1231.317179,17.03562309,88,46,29.61,7.615592321
2618.884074,23.77386824,88,43,29.61,10.62785244
3202.979085,26.43064693,90,43,29.61,11.81553682
3195.307699,26.37205409,90,46,29.61,11.78934352
3136.547689,26.05789043,90,49,29.61,11.64890003
3148.570312,25.98611515,86,51,29.61,11.61681366
2989.449707,25.4826236,86,58,29.61,11.39173317
3220.923991,26.6829431,84,58,29.61,11.92832311
2711.709066,24.16730648,86,55,29.61,10.80373478
2647.399333,23.53628411,84,62,29.61,10.52164301
2874.55363,24.54551073,84,62,29.61,10.97280693
2882.737631,24.32437089,84,66,29.61,10.87394874
2178.962036,21.432509,82,70,29.61,9.581172942
2976.661702,25.19671282,81,74,29.61,11.26391983
2764.835368,24.27698076,81,74,29.61,10.85276349
2690.757975,24.34736158,79,78,29.64,10.88422648
2771.178385,24.43744354,79,78,29.64,10.92449665
2122.269979,21.3433586,79,78,29.64,9.541319212
2134.639241,21.31641913,79,78,29.64,9.529276212
2635.681315,23.83405821,79,78,29.67,10.65475972
2257.958333,21.60615707,79,78,29.67,9.658800444
2336.109985,22.34756199,77,83,29.67,9.990237553
2091.051636,21.18534985,77,83,29.64,9.470683098
2560.713949,23.30984438,77,83,29.64,10.42041556
2737.051676,23.96758934,70,83,29.61,10.71445338
2628.153646,23.66886448,68,88,29.64,10.58091164
3020.409261,25.47071616,68,88,29.64,11.38641008
2520.083008,22.97516539,68,88,29.64,10.27080091
2328.037353,21.77334901,68,88,29.64,9.733541808
2635.966064,23.36251231,50,88,29.64,10.44396019
2607.182373,22.93667262,50,88,29.64,10.25359313
2294.279297,21.54572886,68,88,29.64,9.631786665
3224.414307,26.48613011,68,88,29.64,11.84033998
2511.462972,22.4435902,66,94,29.64,10.03316593
1999.243042,19.93036778,66,94,29.64,8.909656842
2194.191325,21.26923453,68,88,29.64,9.508182844
2194.191325,21.26923453,66,94,29.64,9.508182844
1959.15629,20.50867673,66,94,29.64,9.168183646
1959.15629,20.50867673,66,88,29.64,9.168183646
958.5252483,15.46305447,66,94,29.64,6.912592411
877.0936076,15.30095225,68,88,29.64,6.840126355
1251.070313,16.89934212,70,83,29.64,7.55466938
1192.668986,16.92438081,72,78,29.64,7.565862656
1062.142863,16.244331,73,73,29.64,7.261853695
1051.098409,16.10865093,75,69,29.67,7.201199373
1304.785685,17.55812138,70,73,29.7,7.849169572
1311.053019,17.26295453,70,64,29.67,7.717218399
1584.033976,18.68381869,70,64,29.67,8.352400462
1870.481649,20.0879904,70,64,29.67,8.980120341
2046.711995,21.07063312,70,64,29.67,9.419400215
2647.73641,23.58882829,75,57,29.67,10.54513232
3368.599365,27.21866048,79,44,29.67,12.16780981
3346.754313,26.87784037,79,44,29.67,12.01544984
2919.50765,24.74371037,79,47,29.67,11.06140995
2713.468343,23.69505585,79,47,29.64,10.59262021
2504.722901,22.66515031,79,51,29.64,10.132212
2669.975993,23.52086169,79,47,29.64,10.51474858
3031.088379,25.13038033,77,50,29.64,11.2342666
3171.145589,25.69088323,79,51,29.64,11.4848334
2998.343343,24.78078378,79,51,29.64,11.07798322
3159.886637,25.65882025,77,54,29.64,11.47049999
3351.507406,27.31039857,75,61,29.64,12.20882034
3267.420654,26.51554635,73,61,29.64,11.85349019
3451.820719,28.33963641,73,57,29.67,12.66893006
3517.566651,28.99839253,72,64,29.67,12.96341991
3592.351318,32.01705352,72,64,29.67,14.31287988
3544.528971,29.87179119,70,68,29.67,13.3538634
3186.858317,26.14299893,70,68,29.67,11.68694687
3025.361328,24.62719526,68,68,29.67,11.00932312
2993.435303,24.64292916,68,68,29.67,11.01635679
3298.787272,26.60578404,68,68,29.67,11.89382998
3091.772054,25.97435562,68,73,29.67,11.61155669
2854.031331,24.62455636,70,64,29.67,11.00814343
3360.971354,27.44522604,68,68,29.67,12.26909351
3372.244629,27.42389292,59,88,29.67,12.25955677
3460.274007,28.39544739,57,88,29.67,12.69387976
3499.767659,29.14790218,57,88,29.67,13.03025659
3519.751628,29.37519805,55,94,29.67,13.13186677
3560.284099,29.66495661,55,94,29.67,13.26140022
3540.19165,29.18387266,50,88,29.64,13.04633681
3554.475667,29.54220086,50,88,29.64,13.20652358
3566.577636,30.17256261,55,94,29.67,13.48832003
3585.809977,30.78439585,54,94,29.67,13.76183351
3574.447998,30.36756371,55,94,29.67,13.57549318
3602.256348,32.73265107,55,94,29.67,14.63278008
3583.723307,32.01412378,54,94,29.67,14.31157017
3583.723307,32.01412378,55,94,29.67,14.31157017
3332.786295,27.03970543,55,94,29.67,12.08780988
3332.786295,27.03970543,57,88,29.67,12.08780988
3047.15625,25.26381474,57,88,29.67,11.29391702
2854.847005,24.6199036,57,88,29.67,11.00606346
3033.233317,25.36367154,61,82,29.67,11.33855693
2515.651367,23.01641937,63,77,29.67,10.28924306
2800.67041,24.39360683,64,77,29.7,10.90489992
2243.954631,21.12945174,66,73,29.7,9.445694448
2859.876627,24.45096944,66,73,29.7,10.93054326
2163.643718,20.39554504,68,64,29.7,9.117609342
2330.232666,21.46526032,70,60,29.7,9.595814068
3056.513021,25.70533428,70,56,29.7,11.49129359
3259.68693,26.83575652,70,56,29.7,11.99663671
3317.518392,26.81183639,70,64,29.7,11.98594347
3118.795329,25.79734618,70,56,29.7,11.53242652
3336.229655,27.14393979,72,57,29.67,12.13440673
3484.861979,29.46384002,72,57,29.67,13.17149321
3491.708008,28.43131335,72,53,29.67,12.70991325
3500.918701,28.98283075,70,56,29.7,12.95646318
3475.62264,28.54088667,72,53,29.67,12.75889683
3594.924967,32.61327303,72,53,29.67,14.57941341
3596.656006,31.56437889,70,56,29.67,14.11051655
3502.246989,28.23744505,68,60,29.7,12.62324651
3432.34432,27.33841182,68,64,29.7,12.22134336
3563.217692,29.93615536,66,68,29.7,13.38263671
3587.297363,30.85285384,64,73,29.7,13.79243692
3603.224691,34.00259902,64,77,29.7,15.20049667
3591.516683,34.16802814,64,77,29.7,15.27444998
3603.694987,35.22323833,63,82,29.7,15.74617036
3603.08431,32.65500704,63,82,29.7,14.59807015
3603.845378,33.18662346,61,88,29.72,14.83572356
3603.405273,34.94610258,61,88,29.72,15.6222798
3603.458008,36.37314411,61,88,29.72,16.26022339
3603.533041,35.1599323,61,88,29.72,15.71787008
3601.766683,33.48641782,61,82,29.72,14.96974341
3596.565023,31.93312476,61,82,29.72,14.27536043
3600.724284,33.73270445,59,88,29.72,15.0798432
3598.410726,33.19176048,54,88,29.81,14.83802001
3483.048991,29.49470977,54,88,29.81,13.1852932
3591.290039,32.15746671,52,94,29.81,14.37565009
3599.139404,32.48859374,54,88,29.78,14.52367687
3598.570964,32.55770738,54,88,29.78,14.55457338
3601.360026,32.37434563,54,94,29.78,14.47260348
3602.173014,33.08831688,52,94,29.78,14.79177666
3598.082357,31.93607654,52,94,29.78,14.27667999
3593.246989,31.96262206,52,94,29.78,14.28854688
3595.694662,31.49375134,50,100,29.78,14.07894326
3602.701009,32.71010267,50,100,29.78,14.62270006
3601.504313,34.42245763,52,94,29.78,15.38818995
3592.924316,33.30385395,52,94,29.78,14.88813019
3590.745687,31.51554736,54,94,29.78,14.08868694
2744.004028,30.7786615,54,94,29.78,13.75927003
3599.482015,33.12101343,54,94,29.81,14.8063933
3601.78833,33.2615084,55,88,29.81,14.86920007
3604.059245,35.35361356,57,88,29.81,15.80445321
3595.748372,33.01214838,57,88,29.81,14.75772635
3597.838623,31.51780654,57,88,29.81,14.08969688
3439.328613,28.54788749,57,88,29.81,12.76202647
2673.681397,23.22431207,59,82,29.81,10.38217926
3189.635335,26.0026156,61,82,29.78,11.62419001
3261.258626,26.47896432,63,77,29.78,11.83713659
3482.787353,29.15102606,63,72,29.78,13.03165309
3145.104655,26.01223471,63,72,29.78,11.62849013
3455.727621,27.78301044,63,72,29.75,12.4200964
3551.510335,29.68654999,64,68,29.75,13.27105331
3558.061361,29.58089202,64,68,29.75,13.22382005
3511.779948,28.71514414,63,72,29.75,12.83679676
3515.08431,29.00893608,63,72,29.75,12.96813329
3512.828695,28.84416331,61,77,29.75,12.89447339
3508.261719,29.22463671,61,77,29.75,13.06455994
3575.774414,29.44588536,61,77,29.75,13.16346677
3533.268311,28.77601893,59,82,29.75,12.86401018
3578.26766,29.63844097,59,82,29.75,13.24954669
3531.660644,28.74295685,59,82,29.78,12.84923013
3564.938639,29.70049333,59,82,29.78,13.27728653
3581.597982,29.62651005,59,82,29.78,13.2442131
3481.488037,28.01753966,59,82,29.78,12.52494017
3523.95402,28.25261148,59,82,29.78,12.6300265
3594.294352,29.54695742,59,82,29.78,13.20864995
3600.675619,31.3417514,59,82,29.78,14.01099332
3604.307699,29.79900117,57,88,29.78,13.3213234
3604.172282,30.0891245,57,88,29.78,13.45101992
3602.773926,29.93045087,57,88,29.78,13.38008658
3582.804687,29.33150285,57,88,29.78,13.1123333
3603.849609,29.0985551,57,88,29.78,13.00819651
3571.208984,29.23304765,36,75,29.81,13.06831996
3508.986979,28.68105311,36,75,29.78,12.82155673
3581.152018,29.72252759,34,81,29.78,13.28713671
3555.829346,29.58628291,36,75,29.78,13.22622999
3572.20931,29.36388654,36,75,29.75,13.12681008
3571.098958,29.03733048,34,87,29.75,12.9808267
3585.597982,29.75743072,34,81,29.75,13.30273978
3594.896647,31.03179323,34,81,29.72,13.87242985
3557.70931,29.25402948,34,81,29.72,13.07769966
3346.442301,28.19679265,34,81,29.72,12.60507329
3012.583333,25.83647042,34,81,29.72,11.54991659
2698.413981,24.28415367,34,75,29.7,10.85597006
2168.513631,21.6923955,32,87,29.72,9.697352409
2346.836995,22.36369055,34,81,29.72,9.997447651
2603.259766,23.10544748,34,81,29.72,10.32904212
2732.850993,23.64279966,34,81,29.72,10.56925964
2710.969727,23.96660518,36,81,29.72,10.71401342
2628.902995,23.30181603,37,75,29.72,10.41682657
1934.420329,19.8075089,41,65,29.72,8.854734103
1821.24235,19.18643949,41,65,29.72,8.577091694
2226.160034,21.45187735,43,61,29.72,9.589831353
2777.647705,24.4499483,45,57,29.72,10.93008677
2486.978353,22.8165977,46,46,29.7,10.19991493
1879.658,20.15860374,46,46,29.7,9.011687279
1723.458333,19.2050018,48,43,29.67,8.585389773
1953.725301,20.42662953,48,40,29.67,9.13150533
1960.759644,20.65228703,50,40,29.64,9.232383092
1994.661011,20.79259285,50,43,29.64,9.295105299
2385.914062,22.04082227,50,43,29.64,9.853112854
2809.546712,24.34121836,50,40,29.64,10.88148022
2802.040934,24.00810093,50,43,29.64,10.73256365
2742.33667,23.4659609,50,43,29.64,10.49020577
2884.990642,24.67646055,48,46,29.64,11.03134664
3013.012614,24.87887418,48,50,29.64,11.12183348
3070.605713,25.55097777,46,57,29.64,11.42229017
2686.861003,23.62553903,46,57,29.64,10.56154346
2830.020427,24.40035449,43,66,29.64,10.90791639
3147.580322,26.16369063,43,66,29.64,11.69619687
3492.419027,28.34386391,43,66,29.61,12.67081992
3487.888672,29.06157839,43,66,29.61,12.99166647
3532.909017,29.1033579,43,70,29.61,13.01034355
3398.855713,27.38217388,45,66,29.64,12.24090672
3523.761637,28.69138048,43,70,29.61,12.82617347
3524.46932,28.41507316,41,70,29.61,12.70265325
3481.750977,28.44909735,41,76,29.61,12.7178634
3543.468343,29.12148465,39,81,29.61,13.01844692
3486.795654,28.1191927,43,70,29.61,12.57038307
3575.322998,29.55534561,46,71,29.61,13.2123998
3500.170329,28.27462371,70,68,29.67,12.63986683
3393.546712,27.21112988,68,73,29.67,12.16444334
3438.025635,27.4470742,68,73,29.67,12.26991971
3525.312663,29.01760798,68,73,29.64,12.97200997
3589.245362,29.57170527,68,73,29.64,13.21971321
3414.950358,27.50158887,50,88,29.64,12.29428991
3289.465332,27.43580818,50,88,29.64,12.26488336
3205.209717,26.70906409,68,73,29.64,11.94000022
2959.460693,25.07304827,66,73,29.64,11.20863692
2686.378337,23.95593507,66,73,29.64,10.70924346
2696.85197,23.89226421,66,73,29.64,10.68078009
2597.961344,23.45249329,66,73,29.64,10.48418522
2656.341634,23.59409899,66,73,29.64,10.54748853
1998.644694,20.36441148,68,68,29.64,9.103691419
2992.856933,25.12539193,70,64,29.64,11.23203659
2757.867676,23.97381506,73,57,29.64,10.71723652
2668.293701,23.44023242,75,53,29.64,10.47870413
2779.630046,24.19768059,75,53,29.64,10.8173132
2954.756592,24.9100497,77,50,29.64,11.13577016
2715.56665,23.79553629,79,47,29.64,10.63753891
3246.576985,26.57780707,79,47,29.64,11.88132318
3214.077311,26.90112689,81,45,29.64,12.02585983
2585.339355,23.48160447,81,42,29.64,10.49719906
1700.552694,18.5418176,81,42,29.64,8.288920402
1871.89331,19.34781923,82,42,29.64,8.649234772
1720.395996,18.75583575,82,39,29.61,8.384594917
1783.897664,18.87808805,82,42,29.61,8.439246495
1748.230631,19.10183055,82,42,29.61,8.539268175
1395.289306,17.39983104,82,42,29.61,7.778407574
1447.671346,17.89659697,82,42,29.58,8.000481446
1190.563355,16.60020482,82,42,29.58,7.42094326
1572.511027,18.79386418,82,45,29.58,8.401595116
2319.263672,22.59636593,81,45,29.58,10.10146268
2557.892334,23.64529208,81,45,29.58,10.57037385
2641.684326,24.17045027,79,47,29.58,10.80514018
3104.379964,26.54423087,79,51,29.55,11.8663133
2936.881999,25.93165951,77,57,29.58,11.59246985
2821.919352,24.98143815,75,61,29.58,11.1676836
2920.952962,25.62349901,75,61,29.58,11.45471001
3086.100667,27.96677538,73,65,29.58,12.50224654
2966.111979,26.91469831,73,65,29.58,12.03192679
2560.901367,25.25028812,72,69,29.58,11.28787009
2208.763021,21.95513281,72,69,29.58,9.814806303
2462.55127,23.89674559,72,69,29.58,10.68278344
2795.947591,26.69953388,70,73,29.58,11.93573984
2852.059001,25.51811695,70,73,29.58,11.40760009
2920.969727,26.05645899,70,73,29.58,11.64826012
2743.249268,25.23926743,70,73,29.58,11.28294341
2858.475016,25.60202436,68,78,29.58,11.44511
2707.752686,24.68332129,68,78,29.58,11.03441366
2785.543294,24.9208841,68,78,29.55,11.14061356
2276.559977,22.58233799,66,83,29.55,10.09519164
1945.292318,20.9972294,66,83,29.55,9.386585871
2196.953939,22.30584649,50,88,29.64,9.971589088
2082.312378,21.7602903,50,88,29.64,9.727704049
1937.142293,21.05246156,66,83,29.55,9.411276817
1281.613322,17.89548409,68,78,29.55,7.999983946
807.6887207,15.54926304,66,83,29.55,6.951131026
662.0037232,14.59653326,68,78,29.55,6.525223414
427.8860983,12.76013792,68,78,29.55,5.704282602
189.2583669,10.17662891,66,83,29.55,4.549352646
157.6070887,9.696460682,68,83,29.55,4.334698598
53.74992625,7.910000312,70,78,29.55,3.536080678
1.140112003,6.582541092,73,73,29.55,2.942654292
0,5.65369446,73,73,29.55,2.527423382
0,5.645349831,77,65,29.55,2.523693005
0,5.279319408,77,65,29.58,2.360063036
0.492910981,6.412814949,79,61,29.58,2.866780043
284.7597605,10.63961668,79,61,29.58,4.756326358
872.2485249,14.83728466,81,58,29.58,6.63284874
627.7947795,13.3882622,81,58,29.55,5.985078812
926.6935221,15.33377503,81,58,29.55,6.854799429
1131.487345,16.5189562,84,48,29.55,7.384621938
1065.233317,16.33171645,88,43,29.55,7.30091842
975.3529256,15.86713012,86,43,29.52,7.093230089
872.759847,15.26716023,88,38,29.52,6.825019995
789.9937948,14.75154328,86,40,29.52,6.594518979
699.6931966,14.50834071,86,37,29.52,6.485797882
812.9968465,15.35128313,86,33,29.52,6.862626235
1819.557617,20.11149594,86,33,29.52,8.990628243
2064.229411,21.34680603,84,35,29.52,9.542860349
2469.396647,23.94926136,84,37,29.52,10.70626005
2406.746663,23.5630536,82,45,29.52,10.53361002
2632.09196,24.75335863,82,48,29.52,11.0657231
2423.006918,23.8304572,81,54,29.52,10.65314993
2986.953613,26.96821317,79,61,29.52,12.05585003
2796.66569,25.33334507,77,65,29.52,11.32499981
2541.973958,24.69947117,77,69,29.52,11.04163329
2616.629964,24.93684055,75,73,29.52,11.14774672
2074.285319,21.79487626,75,73,29.52,9.743165334
2045.363729,22.07852217,75,73,29.52,9.869966189
2246.108724,24.71610745,75,73,29.52,11.04907036
1981.565023,22.95338712,73,78,29.52,10.26106517
1967.509318,22.7757021,73,78,29.52,10.18163299
1054.127136,16.75113026,73,78,29.52,7.488412857
873.8805136,15.629701,73,78,29.52,6.987089952
705.9513346,14.40227883,72,83,29.52,6.438384056
909.6839194,16.78867086,72,83,29.52,7.505194982
1346.904663,18.88331254,72,83,29.52,8.441582044
1412.403361,18.66236326,72,83,29.49,8.342809041
1222.902995,17.68723122,72,83,29.49,7.906886736
808.5384521,15.78847845,50,88,29.64,7.058069706
1196.255045,17.82474061,50,88,29.64,7.968358835
1425.362345,19.14935186,72,83,29.49,8.560512066
850.8404948,15.84024434,72,83,29.49,7.08121109
833.6983032,15.80342657,70,88,29.49,7.064752102
634.7383932,14.7523607,70,88,29.49,6.594884396
424.5266012,13.32653268,70,83,29.49,5.957483292
538.9166667,14.39134774,70,83,29.49,6.433497429
526.2346395,14.28080519,73,78,29.49,6.384080569
577.5619303,14.47186321,73,78,29.49,6.469491005
367.034373,11.9336597,73,78,29.49,5.334814389
341.2812907,12.02410894,73,78,29.49,5.37524875
246.5127716,11.00878814,75,78,29.49,4.921360493
230.1307678,10.49726431,77,69,29.49,4.69268926
604.625814,13.44157616,81,61,29.49,6.008912245
746.180603,14.51719396,82,54,29.49,6.489755631
901.2472331,14.94898169,82,54,29.49,6.682781696
982.3983764,15.72164462,84,48,29.49,7.028192361
1048.966431,16.31408036,86,48,29.49,7.293034395
1281.861654,17.40717461,86,48,29.49,7.781690439
1264.104004,17.51075687,86,45,29.49,7.827995777
1203.873006,17.23479801,86,48,29.49,7.704631329
1074.565674,16.58241441,86,48,29.49,7.412990252
1074.598979,16.50641872,86,48,29.46,7.379017194
1015.774943,16.10665343,86,51,29.46,7.200306416
807.5077311,15.27249955,84,55,29.46,6.827406883
1243.622294,17.6969449,84,55,29.46,7.911229134
1582.570679,19.34919593,84,51,29.46,8.64985021
1463.983968,18.91268611,82,58,29.46,8.454713186
1552.690308,19.31787677,82,54,29.46,8.635849317
1536.241659,19.52208737,81,58,29.46,8.727139473
1500.66333,19.34278817,81,58,29.46,8.64698569
1382.975993,18.97216428,79,65,29.46,8.481302261
912.150879,16.32265734,77,69,29.49,7.296868642
567.5003865,14.13908464,77,74,29.49,6.320725918
540.2583415,14.20837639,75,78,29.49,6.351702054
448.6585286,13.39236278,75,78,29.49,5.986911933
679.7788086,15.17112598,75,83,29.49,6.782088916
716.5957438,15.17521376,75,83,29.49,6.783916314
812.1764526,15.71727809,73,88,29.49,7.026240349
954.7483115,16.70503187,73,88,29.49,7.467805068
739.628011,15.41186422,73,88,29.49,6.88970836
829.3691406,15.8109216,73,88,29.49,7.068102678
882.038737,16.18301534,72,94,29.49,7.234443188
865.2911988,15.91185501,72,88,29.49,7.113223871
997.0296223,16.54526421,72,88,29.49,7.39638265
930.6740111,16.35124088,70,94,29.49,7.309646606
773.5437419,15.26565482,70,94,29.49,6.824347019
837.6962483,15.67917464,50,88,29.64,7.009206613
825.4955444,15.58947491,50,88,29.64,6.96910731
985.9374797,16.55103481,70,94,29.49,7.398962339
1000.081299,16.40217158,72,94,29.49,7.332414627
978.2154949,16.19745289,72,88,29.49,7.240897338
1005.563456,16.66150945,72,88,29.49,7.44834884
1164.682983,17.45387317,72,88,29.49,7.802566528
834.1725464,15.32797741,70,94,29.49,6.852207661
691.1745523,13.79770798,72,88,29.49,6.168117149
1307.684332,16.90668567,73,88,29.49,7.557952236
1307.684332,16.90668567,75,83,29.49,7.557952236
1307.684332,16.90668567,77,78,29.49,7.557952236
1307.684332,16.90668567,79,69,29.49,7.557952236
435.8947773,13.17992316,79,69,29.49,5.891943081
164.6292318,10.58776724,81,65,29.52,4.733147621
607.6592611,13.44145705,81,65,29.52,6.008858999
536.331838,13.08886747,81,65,29.49,5.851237615
596.8297729,13.50182445,82,58,29.49,6.035845598
758.3059285,14.57587783,82,58,29.49,6.515989622
756.8807373,14.65692627,86,51,29.49,6.552221457
573.1358846,13.73593804,88,49,29.49,6.140503565
611.248759,14.06416307,86,51,29.49,6.287233035
764.7230428,15.00643712,88,52,29.49,6.70846653
609.0077311,14.04101449,84,55,29.49,6.276884715
531.3761393,13.47568818,86,55,29.49,6.024161657
749.1923421,14.7442502,86,55,29.46,6.591258685
773.3104858,14.90778174,84,58,29.46,6.664363702
757.7203979,14.92723684,84,58,29.46,6.673060894
722.4419149,14.75726803,82,62,29.46,6.597078164
784.7397868,15.42740931,82,58,29.46,6.896657626
641.7528076,14.52161134,81,65,29.46,6.491730372
411.1439107,13.09868782,81,65,29.46,5.855627696
260.5950979,11.19637277,79,69,29.46,5.005218188
28.20349312,7.539082027,77,74,29.46,3.370265643
170.8027039,10.4645649,77,74,29.46,4.67807134
52.8847672,8.144533814,77,78,29.49,3.640926361
113.2989324,9.475232825,75,83,29.49,4.235801061
189.4603678,10.54994504,75,83,29.49,4.716239611
180.3465347,10.53116904,75,83,29.49,4.707846006
233.4877319,11.20729213,75,83,29.46,5.01009957
290.5464325,11.79876006,73,88,29.49,5.274508953
336.191803,12.30585975,73,88,29.49,5.501202424
455.8262024,13.30971186,73,88,29.49,5.949963728
721.2932332,15.22937358,73,88,29.49,6.80812788
499.4942627,13.82933659,73,88,29.49,6.182256381
954.8486532,16.18620856,73,88,29.46,7.235870679
1027.054138,16.61099973,72,94,29.46,7.425769011
1290.072998,18.03514137,72,94,29.46,8.062416236
1803.437297,20.29797943,50,88,29.64,9.073993683
854.6557313,14.87383328,50,88,29.64,6.649187406
921.7560627,15.27622858,72,94,29.46,6.829073906
1365.906067,18.03763131,72,94,29.46,8.063529333
2183.525391,20.96905119,72,94,29.46,9.373989107
2390.009603,22.17828296,72,94,29.46,9.914563179
2523.584676,23.73074334,72,88,29.49,10.60857392
1414.279154,17.82559394,72,94,29.49,7.968740306
1307.684332,16.90668567,73,88,29.49,7.557952236
1307.684332,16.90668567,73,88,29.52,7.557952236
1307.684332,16.90668567,73,94,29.49,7.557952236
1307.684332,16.90668567,73,94,29.49,7.557952236
1307.684332,16.90668567,73,88,29.46,7.557952236
1307.684332,16.90668567,73,94,29.49,7.557952236
1307.684332,16.90668567,75,89,29.49,7.557952236
435.8947773,11.45258647,81,74,29.49,5.119755768
10.20490678,6.784285586,81,74,29.49,3.032842001
97.42262648,8.520755691,82,66,29.49,3.80911231
100.3391558,8.692150085,81,70,29.49,3.885732333
210.9277344,10.45630401,82,66,29.49,4.674378395
277.2200012,11.29968695,86,58,29.49,5.051403681
357.2095337,12.11153741,86,55,29.49,5.414332708
342.4500326,11.96827625,86,51,29.49,5.350289345
292.2834625,11.41162718,88,52,29.46,5.101445357
568.9393311,13.97510012,88,49,29.46,6.247418404
507.1133321,13.14689001,86,55,29.46,5.877175967
481.0228271,12.82815361,84,58,29.46,5.734688282
466.424469,13.06084677,82,58,29.46,5.838711262
375.7309061,12.0844479,82,58,29.46,5.402222633
648.4524333,14.47318515,82,62,29.46,6.470081965
563.7886759,14.01256393,81,65,29.46,6.264166196
674.572937,14.40982827,79,69,29.46,6.441758951
854.4986979,15.53923967,79,74,29.46,6.946650187
1094.130391,16.72095491,77,78,29.46,7.474923293
1099.596639,17.12609615,77,78,29.49,7.656037331
1212.524333,18.0190242,75,83,29.49,8.055211226
1088.491333,17.15414138,75,83,29.49,7.668574651
902.0486043,16.13961346,75,83,29.49,7.215040843
1344.961019,18.4014133,75,83,29.49,8.226154168
1909.217001,20.56316934,75,83,29.49,9.192543984
2018.920329,20.97660098,75,83,29.49,9.377364159
1802.752035,19.97005663,75,83,29.49,8.927399317
1962.319661,20.82085639,75,83,29.49,9.307740211
2403.517985,22.59055337,73,88,29.49,10.09886424
2430.526611,22.628217,73,88,29.49,10.11570136
2348.443685,22.1995663,73,88,29.49,9.924077669
2693.392985,24.6355173,73,88,29.49,11.0130434
2957.05835,26.51223473,73,88,29.49,11.85200977
2520.209066,23.69804534,50,88,29.64,10.59395663
